,CustomerID,Recency,Frequency,Monetary,R,F,M,RFMscore
1083,13811.0,2767,169,10588.5,4,1,2,7
1084,13812.0,2948,1296,19404.0,4,3,3,10
1085,13813.0,5583,4761,94313.34,3,4,4,11
1086,13814.0,6639,3249,90009.84,3,3,4,10
1087,13815.0,32046,30976,708815.36,1,5,5,11
1088,13816.0,1341,784,16006.760000000002,4,2,3,9
1089,13817.0,3594,576,9191.52,4,2,2,8
1090,13819.0,11158,1296,41052.6,2,3,3,8
1091,13821.0,13410,3481,22752.76,2,4,3,9
1092,13822.0,3665,9216,60672.0,3,4,4,11
1093,13823.0,2618,1600,38306.4,4,3,3,10
1094,13824.0,8657,2116,78151.24,2,3,4,9
1095,13826.0,1760,100,1895.0,4,1,1,6
1096,13827.0,10160,8464,37701.6,2,4,3,9
1097,13828.0,330,225,3142.3500000000004,5,2,1,8
1098,13831.0,12935,5184,158288.4,2,4,4,10
1099,13832.0,57,9,156.60000000000002,5,1,1,7
1100,13833.0,4452,784,10747.799999999997,3,2,2,7
1101,13835.0,7460,3025,45901.350000000006,3,3,3,9
1102,13837.0,4646,324,4798.620000000001,3,2,2,7
1103,13838.0,25941,27225,111345.3,1,5,4,10
1104,13841.0,252,1,85.0,5,1,1,7
1105,13842.0,39868,42436,697437.7200000001,1,5,5,11
1106,13844.0,220,400,7232.4,5,2,2,9
1107,13845.0,576,81,2816.82,5,1,1,7
1108,13846.0,13998,3025,47578.30000000001,2,3,3,8
1109,13848.0,1349,25,6275.0,4,1,2,7
1110,13849.0,9673,10201,155332.95,2,4,4,10
1111,13850.0,11997,8649,148379.64,2,4,4,10
1112,13851.0,12692,6561,214768.26,2,4,4,10
1113,13853.0,1311,529,25073.22,5,2,3,10
1114,13854.0,23497,12100,892047.2000000001,1,4,5,10
1115,13856.0,2642,196,5439.0,4,1,2,7
1116,13858.0,627,121,2377.87,5,1,1,7
1117,13859.0,9128,784,5632.48,2,2,2,6
1118,13860.0,3026,5776,94688.40000000001,4,4,4,12
1119,13862.0,25994,19321,307101.04000000004,1,5,5,11
1120,13863.0,4940,400,6115.599999999999,3,2,2,7
1121,13865.0,5105,900,15046.8,3,3,3,9
1122,13866.0,518,49,1019.6899999999999,5,1,1,7
1123,13867.0,4603,3600,60305.4,3,4,4,11
1124,13868.0,1223,1089,105353.81999999999,5,3,4,12
1125,13869.0,61068,92416,937429.6,1,5,5,11
1126,13870.0,18108,13225,318658.10000000003,2,4,5,11
1127,13871.0,49682,112896,2151492.0,1,5,5,11
1128,13873.0,4760,529,8960.800000000001,3,2,2,7
1129,13874.0,6444,324,9728.1,3,2,2,7
1130,13875.0,18634,10816,185826.16,2,4,4,10
1131,13876.0,441,49,858.9,5,1,1,7
1132,13877.0,258,9,351.71999999999997,5,1,1,7
1133,13878.0,1890,1225,44504.94999999999,4,3,3,10
1134,13880.0,24717,27225,531262.05,1,5,5,11
1135,13881.0,24666,31684,3054394.56,1,5,5,11
1136,13882.0,1967,4225,77423.45000000001,4,4,4,12
1137,13883.0,22582,20164,379776.16,1,5,5,11
1138,13884.0,6107,3481,46468.40000000001,3,4,3,10
1139,13885.0,5545,784,14190.4,3,2,2,7
1140,13886.0,1136,256,3896.96,5,2,2,9
1141,13887.0,3876,361,6641.449999999999,3,2,2,7
1142,13888.0,6522,1521,23231.129999999997,3,3,3,9
1143,13889.0,1380,225,6253.5,4,2,2,8
1144,13890.0,7584,12100,207219.10000000003,3,4,4,11
1145,13892.0,2212,729,17090.190000000002,4,2,3,9
1146,13893.0,6237,441,17243.100000000002,3,2,3,8
1147,13894.0,3491,729,15244.740000000003,4,2,3,9
1148,13895.0,10238,13924,305982.26,2,4,5,11
1149,13897.0,850,289,5289.72,5,2,2,9
1150,13898.0,3900,144,1871.16,3,1,1,5
1151,13899.0,4174,361,7381.879999999999,3,2,2,7
1152,13900.0,9367,1849,31860.85,2,3,3,8
1153,13901.0,25093,22201,427212.8,1,5,5,11
1154,13904.0,5331,676,8648.640000000001,3,2,2,7
1155,13908.0,19522,14884,289085.10000000003,1,5,5,11
1156,13911.0,33224,21904,381974.68,1,5,5,11
1157,13914.0,763,1089,20672.850000000002,5,3,3,11
1158,13917.0,1592,324,4896.72,4,2,2,8
1159,13918.0,3102,900,36385.20000000001,4,3,3,10
1160,13919.0,2644,784,10774.680000000002,4,2,2,8
1161,13922.0,2457,49,1205.7499999999998,4,1,1,6
1162,13923.0,1060,400,7022.600000000001,5,2,2,9
1163,13924.0,4319,13689,215145.44999999998,3,4,4,11
1164,13925.0,5054,1681,27808.25,3,3,3,9
1165,13926.0,253,121,2462.35,5,1,1,7
1166,13927.0,1554,441,7328.790000000002,4,2,2,8
1167,13928.0,1821,729,12543.39,4,2,2,8
1168,13929.0,1835,81,7583.849999999999,4,1,2,7
1169,13930.0,1759,289,5734.78,4,2,2,8
1170,13931.0,9210,3364,71776.74,2,4,4,10
1171,13932.0,4704,256,4918.4,3,2,2,7
1172,13933.0,3053,529,14002.169999999996,4,2,2,8
1173,13934.0,8153,961,28585.100000000002,2,3,3,8
1174,13936.0,4654,676,9791.079999999998,3,2,2,7
1175,13937.0,1521,81,1429.6499999999999,4,1,1,6
1176,13938.0,245,49,501.62,5,1,1,7
1177,13939.0,6361,2025,25584.749999999996,3,3,3,9
1178,13940.0,4584,2401,41117.86,3,3,3,9
1179,13941.0,8908,2025,230083.2,2,3,4,9
1180,13946.0,2231,121,6177.27,4,1,2,7
1181,13947.0,325,25,453.0,5,1,1,7
1182,13948.0,1080,9,306.0,5,1,1,7
1183,13949.0,7893,25600,388371.2,3,5,5,13
1184,13950.0,2630,1225,26077.100000000002,4,3,3,10
1185,13951.0,9480,1521,26303.549999999992,2,3,3,8
1186,13952.0,31682,18769,445396.727,1,5,5,11
1187,13953.0,2021,400,70313.59999999999,4,2,4,10
1188,13954.0,922,625,10998.0,5,2,2,9
1189,13955.0,6743,1089,10657.679999999998,3,3,2,8
1190,13956.0,22288,21609,149832.69,1,5,4,10
1191,13959.0,15274,8100,53463.6,2,4,4,10
1192,13960.0,452,144,2762.64,5,1,1,7
1193,13962.0,1799,121,1865.0500000000002,4,1,1,6
1194,13963.0,11668,1225,23258.9,2,3,3,8
1195,13967.0,290,4,161.4,5,1,1,7
1196,13969.0,76076,383161,5585961.23,1,5,5,11
1197,13971.0,22073,22201,410980.74000000005,1,5,5,11
1198,13972.0,2229,225,2853.7500000000005,4,2,1,7
1199,13973.0,3157,121,2911.7,4,1,1,6
1200,13974.0,1372,784,11580.519999999999,4,2,2,8
1201,13975.0,48392,108241,809747.96,1,5,5,11
1202,13976.0,2060,100,3579.8,4,1,1,6
1203,13978.0,644,225,2951.85,5,2,1,8
1204,13979.0,3942,2916,46972.97999999999,3,3,3,9
1205,13980.0,660,121,2201.54,5,1,1,7
1206,13982.0,22754,12321,207770.91,1,4,4,9
1207,13983.0,24898,11449,278567.01,1,4,5,10
1208,13984.0,3735,256,14728.16,3,2,3,8
1209,13985.0,33154,123201,2478105.63,1,5,5,11
1210,13986.0,221,169,4165.9800000000005,5,1,2,8
1211,13988.0,29848,54756,970622.64,1,5,5,11
1212,13989.0,6667,1681,51909.28,3,3,4,10
1213,13990.0,3408,256,4980.8,4,2,2,8
1214,13991.0,4255,6724,69936.16,3,4,4,11
1215,13992.0,150,25,384.0,5,1,1,7
1216,13993.0,23848,14641,419429.56000000006,1,5,5,11
1217,13994.0,10411,21904,336572.72000000003,2,5,5,12
1218,13995.0,10407,7396,119857.34000000001,2,4,4,10
1219,13999.0,32936,43264,811576.48,1,5,5,11
1220,14000.0,3165,225,9534.900000000001,4,2,2,8
1221,14001.0,7512,1521,79680.12,3,3,4,10
1222,14002.0,6606,2209,24897.309999999994,3,3,3,9
1223,14004.0,23052,29241,783631.44,1,5,5,11
1224,14005.0,8008,7056,241476.47999999998,2,4,5,11
1225,14006.0,6467,900,28865.7,3,3,3,9
1226,14009.0,8484,1764,29215.619999999995,2,3,3,8
1227,14012.0,3047,121,3616.8,4,1,1,6
1228,14013.0,5445,1156,16082.68,3,3,3,9
1229,14014.0,3003,1521,19702.02,4,3,3,10
1230,14015.0,1040,400,18346.8,5,2,3,10
1231,14016.0,39897,25921,698934.81,1,5,5,11
1232,14019.0,6220,4356,93826.26,3,4,4,11
1233,14020.0,1920,1521,25069.200000000004,4,3,3,10
1234,14021.0,4553,484,13901.800000000003,3,2,2,7
1235,14022.0,6300,784,12320.0,3,2,2,7
1236,14023.0,4105,961,18106.17,3,3,3,9
1237,14024.0,1975,256,5243.200000000001,4,2,2,8
1238,14027.0,360,36,628.9200000000001,5,1,1,7
1239,14029.0,1431,225,7014.900000000001,4,2,2,8
1240,14030.0,44548,58564,570839.28,1,5,5,11
1241,14031.0,45982,62500,4321715.0,1,5,5,11
1242,14032.0,27943,20449,425509.37,1,5,5,11
1243,14034.0,5267,7396,55804.54000000001,3,4,4,11
1244,14035.0,8444,4356,94249.32,2,4,4,10
1245,14036.0,10792,1444,23812.7,2,3,3,8
1246,14037.0,9816,784,4121.599999999999,2,2,2,6
1247,14038.0,14301,8464,143554.95999999993,2,4,4,10
1248,14039.0,198,36,913.1999999999999,5,1,1,7
1249,14040.0,42136,52441,815313.28,1,5,5,11
1250,14041.0,5586,441,2969.61,3,2,1,6
1251,14044.0,32888,42436,133162.52000000002,1,5,4,10
1252,14045.0,1830,36,9958.5,4,1,2,7
1253,14046.0,3976,196,2169.86,3,1,1,5
1254,14047.0,6102,1024,41875.52,3,3,3,9
1255,14048.0,25925,7225,34844.05,1,4,3,8
1256,14049.0,69667,228484,2666628.16,1,5,5,11
1257,14050.0,4449,2916,40303.439999999995,3,3,3,9
1258,14051.0,35021,44100,3278181.900000001,1,5,5,11
1259,14052.0,1064,3136,12620.16,5,3,2,10
1260,14053.0,601,16,1041.0,5,1,1,7
1261,14054.0,390,36,554.76,5,1,1,7
1262,14055.0,1060,100,7256.4000000000015,5,1,2,8
1263,14056.0,166034,1183744,8870148.48,1,5,5,11
1264,14057.0,60612,80089,1757899.78,1,5,5,11
1265,14059.0,2128,64,1468.8,4,1,1,6
1266,14060.0,36722,40804,1240364.84,1,5,5,11
1267,14062.0,24990,12321,1161598.3500000003,1,4,5,10
1268,14064.0,11501,5929,102744.17999999998,2,4,4,10
1269,14066.0,1862,49,1067.8500000000001,4,1,1,6
1270,14067.0,4101,2704,19484.399999999998,3,3,3,9
1271,14068.0,7680,576,6380.400000000001,3,2,2,7
1272,14071.0,14881,104329,464335.11000000004,2,5,5,12
1273,14073.0,416,169,1963.52,5,1,1,7
1274,14075.0,5053,1849,40517.18,3,3,3,9
1275,14076.0,5676,1936,5221.4800000000005,3,3,2,8
1276,14077.0,8834,1764,20975.640000000003,2,3,3,8
1277,14078.0,14719,4225,68209.04999999999,2,4,4,10
1278,14079.0,1488,144,4501.199999999999,4,1,2,7
1279,14080.0,128,16,182.4,5,1,1,7
1280,14081.0,49923,22500,138243.0,1,5,4,10
1281,14082.0,10556,841,5285.25,2,2,2,6
1282,14083.0,34801,31329,177513.3,1,5,4,10
1283,14085.0,95389,200704,1980737.9200000004,1,5,5,11
1284,14087.0,136,4624,13019.96,5,4,2,11
1285,14088.0,71670,346921,29739676.09,1,5,5,11
1286,14089.0,728,169,2063.75,5,1,1,7
1287,14090.0,324,1,76.32000000000001,5,1,1,7
1288,14092.0,39563,45796,872458.74,1,5,5,11
1289,14093.0,1200,10000,43386.0,5,4,3,12
1290,14096.0,202575,26122321,333057241.69,1,5,5,11
1291,14098.0,756,441,3094.3499999999995,5,2,1,8
1292,14099.0,50450,62500,776042.5,1,5,5,11
1293,14100.0,3425,625,4798.75,4,2,2,8
1294,14101.0,7819,1225,209187.65000000002,3,3,4,10
1295,14102.0,1773,3364,64141.04000000001,4,4,4,12
1296,14104.0,3443,441,4540.41,4,2,2,8
1297,14105.0,17686,5476,93701.02,2,4,4,10
1298,14107.0,26352,15129,332497.29,1,5,5,11
1299,14108.0,2156,1156,20328.940000000002,4,3,3,10
1300,14109.0,648,81,1297.8,5,1,1,7
1301,14110.0,24061,24336,886571.4000000003,1,5,5,11
1302,14111.0,848,100,6928.5,5,1,2,8
1303,14112.0,24255,25600,466424.0,1,5,5,11
1304,14113.0,1595,1156,62574.28,4,3,4,11
1305,14114.0,4722,225,5797.95,3,2,2,7
1306,14116.0,5269,5184,99557.27999999998,3,4,4,11
1307,14117.0,429,9,270.0,5,1,1,7
1308,14121.0,3589,25281,442043.85000000003,4,5,5,14
1309,14124.0,420,25,2097.9,5,1,1,7
1310,14125.0,8434,27556,451624.58,2,5,5,12
1311,14126.0,147,225,10591.95,5,2,2,9
1312,14127.0,10334,1936,31227.239999999998,2,3,3,8
1313,14128.0,7050,2116,29325.00000000001,3,3,3,9
1314,14129.0,6048,2704,58440.719999999994,3,3,4,10
1315,14130.0,21054,4356,31740.060000000005,1,4,3,8
1316,14132.0,17327,40000,717206.0,2,5,5,12
1317,14133.0,6588,784,16957.92,3,2,3,8
1318,14135.0,31299,17956,628501.54,1,5,5,11
1319,14138.0,2030,2116,44430.48000000001,4,3,3,10
1320,14139.0,1196,676,10811.32,5,2,2,9
1321,14140.0,1318,4356,61713.299999999996,5,4,4,13
1322,14141.0,2624,1600,36605.2,4,3,3,10
1323,14142.0,8206,484,6859.82,2,2,2,6
1324,14143.0,931,49,810.6,5,1,1,7
1325,14145.0,1636,121,41164.2,4,1,3,8
1326,14146.0,26531,44100,880110.0,1,5,5,11
1327,14147.0,804,25,2417.0,5,1,1,7
1328,14148.0,699,9,471.59999999999997,5,1,1,7
1329,14149.0,6160,784,12505.360000000002,3,2,2,7
1330,14150.0,4798,676,17124.64,3,2,3,8
1331,14152.0,8286,2401,30443.21,2,3,3,8
1332,14154.0,12428,2704,69972.23999999999,2,3,4,9
1333,14155.0,1596,36,712.5,4,1,1,6
1334,14156.0,242627,1946025,163508061.6,1,5,5,11
1335,14157.0,10716,2116,19544.94,2,3,3,8
1336,14158.0,1640,1681,20814.06,4,3,3,10
1337,14159.0,144908,1380625,5440661.25,1,5,5,11
1338,14161.0,27939,10816,114152.47999999998,1,4,4,9
1339,14162.0,5872,625,7234.0,3,2,2,7
1340,14163.0,9109,2704,127187.32000000002,2,3,4,9
1341,14164.0,2310,841,47321.330000000016,4,2,3,9
1342,14165.0,6600,576,2890.56,3,2,1,6
1343,14167.0,10734,2500,28129.5,2,3,3,8
1344,14171.0,5684,3364,21099.82,3,4,3,10
1345,14173.0,3009,841,13074.360000000002,4,2,2,8
1346,14174.0,858,676,3495.96,5,2,1,8
1347,14175.0,17927,22201,480122.7,2,5,5,12
1348,14176.0,9953,961,17883.899999999998,2,3,3,8
1349,14177.0,5464,1681,22527.86,3,3,3,9
1350,14178.0,21418,101124,508882.68000000005,1,5,5,11
1351,14179.0,7708,24649,110146.48999999999,3,5,4,12
1352,14180.0,58852,57600,1139644.8,1,5,5,11
1353,14184.0,1584,576,10869.36,4,2,2,8
1354,14185.0,993,9,592.95,5,1,1,7
1355,14188.0,9901,4225,133533.4,2,4,4,10
1356,14189.0,42888,70225,1233331.2,1,5,5,11
1357,14191.0,21422,67081,1213352.84,1,5,5,11
1358,14193.0,7460,1764,35842.380000000005,3,3,3,9
1359,14194.0,73377,335241,6571372.08,1,5,5,11
1360,14195.0,1662,49,7083.999999999998,4,1,2,7
1361,14196.0,636,36,2013.12,5,1,1,7
1362,14198.0,5041,1521,27354.6,3,3,3,9
1363,14199.0,436,4,370.8,5,1,1,7
1364,14201.0,6418,1369,27655.280000000006,3,3,3,9
1365,14204.0,78,1521,5873.789999999998,5,3,2,10
1366,14205.0,3856,576,11200.800000000003,3,2,2,7
1367,14206.0,4780,400,6563.200000000001,3,2,2,7
1368,14208.0,940,100,1517.3999999999999,5,1,1,7
1369,14209.0,17800,7569,180388.41000000003,2,4,4,10
1370,14210.0,26420,10404,194395.68,1,4,4,9
1371,14211.0,16704,12544,251003.20000000004,2,4,5,11
1372,14212.0,801,81,9634.32,5,1,2,8
1373,14214.0,14239,4489,67293.46,2,4,4,10
1374,14215.0,20678,11664,193289.76,1,4,4,9
1375,14216.0,1392,3481,108518.7,4,4,4,12
1376,14217.0,16471,10000,200498.0,2,4,4,10
1377,14218.0,504,144,2033.7600000000002,5,1,1,7
1378,14219.0,28,49,629.5799999999999,5,1,1,7
1379,14220.0,6408,441,13280.399999999998,3,2,2,7
1380,14221.0,29276,37249,662530.4,1,5,5,11
1381,14222.0,7257,1681,28009.97,3,3,3,9
1382,14223.0,9981,3600,59467.8,2,4,4,10
1383,14224.0,25590,12769,114099.49,1,4,4,9
1384,14226.0,11183,4356,146176.13999999996,2,4,4,10
1385,14227.0,34212,30625,586418.0,1,5,5,11
1386,14229.0,9120,1600,61888.0,2,3,4,9
1387,14231.0,12076,2500,46285.5,2,3,3,8
1388,14232.0,19822,13225,235528.05000000002,1,4,5,10
1389,14233.0,6482,1225,51195.20000000002,3,3,3,9
1390,14234.0,7657,21609,110855.64000000001,3,5,4,12
1391,14235.0,16092,6241,248443.94,2,4,5,11
1392,14236.0,2076,225,7362.900000000001,4,2,2,8
1393,14237.0,3357,81,1449.0000000000002,4,1,1,6
1394,14238.0,2608,64,1174.8,4,1,1,6
1395,14239.0,21441,12544,266655.20000000007,1,4,5,10
1396,14240.0,3210,1764,37394.280000000006,4,3,3,10
1397,14241.0,1830,100,2137.0000000000005,4,1,1,6
1398,14242.0,4472,256,4488.8,3,2,2,7
1399,14243.0,31276,19881,365016.56999999995,1,5,5,11
1400,14245.0,26600,11664,182892.59999999998,1,4,4,9
1401,14246.0,12192,5625,110554.50000000001,2,4,4,10
1402,14247.0,5560,400,2735.3999999999996,3,2,1,6
1403,14248.0,2544,64,2420.64,4,1,1,6
1404,14250.0,6845,12321,211349.55,3,4,4,11
1405,14251.0,2495,6084,224616.59999999998,4,4,4,12
1406,14256.0,17108,2809,51360.18,2,3,4,9
1407,14257.0,21578,11236,328570.32,1,4,5,10
1408,14258.0,23684,12321,1406367.78,1,4,5,10
1409,14259.0,705,25,600.0,5,1,1,7
1410,14261.0,3860,2704,60499.4,3,3,4,10
1411,14262.0,12284,20449,374406.89,2,5,5,12
1412,14264.0,3073,289,5677.490000000001,4,2,2,8
1413,14265.0,3964,961,16435.579999999998,3,3,3,9
1414,14267.0,11850,3025,83393.2,2,3,4,9
1415,14270.0,9599,841,14286.849999999999,2,2,2,6
1416,14271.0,2250,100,1123.1999999999998,4,1,1,6
1417,14272.0,3857,1089,14452.679999999998,3,3,2,8
1418,14273.0,4556,841,16239.130000000001,3,2,3,8
1419,14276.0,11869,4096,71663.36000000002,2,4,4,10
1420,14277.0,18052,49284,929736.0,2,5,5,12
1421,14280.0,1568,64,1072.32,4,1,1,6
1422,14282.0,22948,23716,570021.7600000001,1,5,5,11
1423,14284.0,1688,1024,19048.0,4,3,3,10
1424,14285.0,1666,729,51570.27,4,2,4,10
1425,14286.0,38353,78400,1296050.0,1,5,5,11
1426,14287.0,832,81,1589.67,5,1,1,7
1427,14288.0,3408,256,6825.6,4,2,2,8
1428,14289.0,10134,2209,42829.22,2,3,3,8
1429,14290.0,12739,10201,233779.65000000002,2,4,5,11
1430,14291.0,33695,56169,920330.25,1,5,5,11
1431,14292.0,15090,10000,487192.99999999994,2,4,5,11
1432,14293.0,10364,3721,63840.159999999996,2,4,4,10
1433,14295.0,200,25,831.0,5,1,1,7
1434,14297.0,4947,3844,80930.45999999998,3,4,4,11
1435,14298.0,305695,2679769,84350190.10000001,1,5,5,11
1436,14299.0,16594,20449,567083.66,2,5,5,12
1437,14300.0,54,9,129.60000000000002,5,1,1,7
1438,14301.0,1521,169,8321.820000000002,4,1,2,7
1439,14304.0,3774,289,6518.6500000000015,3,2,2,7
1440,14305.0,11465,11025,195190.80000000005,2,4,4,10
1441,14306.0,2567,1089,69079.56000000001,4,3,4,11
1442,14307.0,42206,32400,539229.6,1,5,5,11
1443,14309.0,18530,13689,275246.01,2,4,5,11
1444,14311.0,4840,400,6205.2,3,2,2,7
1445,14312.0,15394,7569,140208.33,2,4,4,10
1446,14314.0,848,64,960.0,5,1,1,7
1447,14315.0,14913,10201,250594.13,2,4,5,11
1448,14317.0,1536,576,12205.92,4,2,2,8
1449,14320.0,9284,961,14811.49,2,3,3,8
1450,14321.0,19169,15129,188282.25000000003,1,5,4,10
1451,14323.0,6460,1296,21782.160000000003,3,3,3,9
1452,14326.0,1936,64,1470.8,4,1,1,6
1453,14327.0,1956,144,3739.8,4,1,1,6
1454,14329.0,49743,66564,1283611.92,1,5,5,11
1455,14331.0,3736,784,12954.480000000001,3,2,2,7
1456,14332.0,1372,625,21005.25,4,2,3,9
1457,14333.0,1005,225,6228.0,5,2,2,9
1458,14334.0,34142,26244,413458.0200000001,1,5,5,11
1459,14335.0,4160,3600,27291.600000000002,3,4,3,10
1460,14336.0,14734,8100,145341.9,2,4,4,10
1461,14338.0,6041,961,18234.819999999996,3,3,3,9
1462,14339.0,3388,196,4333.28,4,1,2,7
1463,14340.0,1308,36,808.1999999999999,5,1,1,7
1464,14341.0,17567,16384,277373.44,2,5,5,12
1465,14342.0,2278,441,14039.760000000004,4,2,2,8
1466,14344.0,16656,5041,63185.03000000001,2,4,4,10
1467,14345.0,228,36,653.88,5,1,1,7
1468,14346.0,10209,3600,61294.8,2,4,4,10
1469,14348.0,4680,324,7372.26,3,2,2,7
1470,14349.0,310,961,4138.5,5,3,2,10
1471,14350.0,4932,324,5092.739999999999,3,2,2,7
1472,14351.0,164,1,51.0,5,1,1,7
1473,14352.0,10656,2209,50711.120000000024,2,3,3,8
1474,14353.0,1290,36,543.5999999999999,5,1,1,7
1475,14354.0,195,81,1472.58,5,1,1,7
1476,14355.0,4015,121,1918.4,3,1,1,5
1477,14356.0,2647,1089,23140.59,4,3,3,10
1478,14357.0,1720,1600,9004.8,4,3,2,9
1479,14359.0,3386,3025,50169.899999999994,4,3,3,10
1480,14360.0,9180,13689,247809.51,2,4,5,11
1481,14362.0,814,1369,5605.500000000001,5,3,2,10
1482,14364.0,11459,4761,256497.15,2,4,5,11
1483,14367.0,81642,271441,4807694.22,1,5,5,11
1484,14368.0,2552,64,1240.0,4,1,1,6
1485,14371.0,1180,16,402.0,5,1,1,7
1486,14373.0,1432,16,306.2,4,1,1,6
1487,14375.0,12210,4356,15546.960000000001,2,4,3,9
1488,14377.0,2385,121,6787.549999999999,4,1,2,7
1489,14379.0,6291,2116,16012.6,3,3,3,9
1490,14381.0,2912,3136,11350.08,4,3,2,9
1491,14382.0,3276,15876,77551.73999999999,4,5,4,13
1492,14383.0,4819,3481,73613.71,3,4,4,11
1493,14385.0,217,196,2829.54,5,1,1,7
1494,14386.0,2072,49,996.8000000000001,4,1,1,6
1495,14387.0,9292,19321,240136.4,2,5,5,12
1496,14388.0,28104,34596,597588.24,1,5,5,11
1497,14389.0,5300,2025,46955.700000000004,3,3,3,9
1498,14390.0,38093,80656,1318489.88,1,5,5,11
1499,14393.0,1090,25,339.74999999999994,5,1,1,7
1500,14395.0,57540,121104,1211008.68,1,5,5,11
1501,14396.0,15149,5329,35623.270000000004,2,4,3,9
1502,14397.0,7877,7569,227327.52,3,4,4,11
1503,14400.0,3725,625,14367.499999999998,3,2,2,7
1504,14401.0,23687,33124,737369.36,1,5,5,11
1505,14403.0,4521,400,29516.200000000004,3,2,3,8
1506,14404.0,22562,10000,144932.00000000003,1,4,4,9
1507,14406.0,952,64,1254.0,5,1,1,7
1508,14407.0,13648,5329,157514.29,2,4,4,10
1509,14408.0,16446,11236,275497.18,2,4,5,11
1510,14409.0,9503,2916,111210.30000000002,2,3,4,9
1511,14410.0,36508,36100,209051.30000000005,1,5,4,10
1512,14411.0,4340,196,14882.0,3,1,3,7
1513,14412.0,2646,1849,33111.29,4,3,3,10
1514,14413.0,7964,484,2663.1,2,2,1,5
1515,14414.0,13319,9409,145207.06,2,4,4,10
1516,14415.0,92968,335241,3390375.03,1,5,5,11
1517,14416.0,528,196,6863.080000000001,5,1,2,8
1518,14418.0,3335,15376,240219.0,4,5,5,14
1519,14419.0,22914,40804,212461.58,1,5,4,10
1520,14420.0,2871,841,11238.08,4,2,2,8
1521,14421.0,3849,729,21953.970000000005,3,2,3,8
1522,14422.0,20462,49284,946528.0799999998,1,5,5,11
1523,14423.0,654,9,795.5999999999999,5,1,1,7
1524,14424.0,17,1,322.08,5,1,1,7
1525,14426.0,42104,50176,1003894.0800000001,1,5,5,11
1526,14427.0,1058,289,6176.78,5,2,2,9
1527,14428.0,12862,18769,167696.22000000003,2,5,4,11
1528,14431.0,5134,289,7996.12,3,2,2,7
1529,14432.0,18499,142129,847684.5,2,5,5,12
1530,14434.0,596,144,16473.6,5,1,3,9
1531,14436.0,882,81,801.54,5,1,1,7
1532,14437.0,1825,25,315.0,4,1,1,6
1533,14438.0,2754,81,1187.1000000000001,4,1,1,6
1534,14439.0,10208,1024,85159.68,2,3,4,9
1535,14440.0,11465,3025,129672.40000000002,2,3,4,9
1536,14441.0,5072,2601,87357.39000000001,3,3,4,10
1537,14442.0,16212,3969,100158.65999999999,2,4,4,10
1538,14443.0,18322,8649,132078.6,2,4,4,10
1539,14446.0,28782,76729,279866.95,1,5,5,11
1540,14447.0,10006,4900,81426.10000000002,2,4,4,10
1541,14448.0,6570,400,7507.0,3,2,2,7
1542,14449.0,39294,62500,221450.00000000003,1,5,4,10
1543,14450.0,9496,1600,19330.0,2,3,3,8
1544,14451.0,13268,11025,67609.50000000001,2,4,4,10
1545,14452.0,3090,3600,15543.0,4,4,3,11
1546,14453.0,4180,484,2638.46,3,2,1,6
1547,14456.0,67472,896809,2857364.16,1,5,5,11
1548,14457.0,1240,16,454.56,5,1,1,7
1549,14459.0,5735,1369,68003.04000000001,3,3,4,10
1550,14460.0,2509,256,6949.44,4,2,2,8
1551,14461.0,36932,32400,378550.79999999993,1,5,5,11
1552,14462.0,46405,54289,461472.81,1,5,5,11
1553,14463.0,946,36,3177.7200000000003,5,1,1,7
1554,14465.0,30650,15129,127728.12000000001,1,5,4,10
1555,14466.0,12617,5184,163612.80000000002,2,4,4,10
1556,14467.0,6895,7921,53067.14000000001,3,4,4,11
1557,14470.0,10133,1849,19831.170000000002,2,3,3,8
1558,14472.0,66432,70225,490957.55000000005,1,5,5,11
1559,14473.0,726,49,1640.38,5,1,1,7
1560,14474.0,1334,841,15882.140000000003,4,2,3,9
1561,14475.0,8090,1764,38885.700000000004,2,3,3,8
1562,14476.0,4369,289,3281.0,3,2,1,6
1563,14477.0,922,100,13096.0,5,1,2,8
1564,14479.0,5674,324,5692.499999999999,3,2,2,7
1565,14480.0,143,169,3627.65,5,1,1,7
1566,14481.0,6396,900,19095.3,3,3,3,9
1567,14482.0,8175,18769,277124.97,2,5,5,12
1568,14483.0,2529,81,1233.8999999999999,4,1,1,6
1569,14484.0,700,196,4506.88,5,1,2,8
1570,14485.0,1748,2116,7488.8,4,3,2,9
1571,14487.0,13021,19600,163167.2,2,5,4,11
1572,14488.0,3082,2116,48956.88000000001,4,3,3,10
1573,14489.0,6210,900,13901.4,3,3,2,8
1574,14491.0,3763,289,5795.81,3,2,2,7
1575,14493.0,6630,14400,285988.8,3,4,5,12
1576,14494.0,175,49,976.9200000000001,5,1,1,7
1577,14495.0,442,36,742.8,5,1,1,7
1578,14496.0,6219,361,10237.390000000001,3,2,2,7
1579,14497.0,8961,841,13785.73,2,2,2,6
1580,14498.0,22840,37249,377762.76,1,5,5,11
1581,14499.0,20232,36100,153603.6,1,5,4,10
1582,14500.0,1145,49,2497.9500000000003,5,1,1,7
1583,14501.0,2374,100,2512.1,4,1,1,6
1584,14502.0,84997,369664,1477336.64,1,5,5,11
1585,14503.0,11198,26896,581094.64,2,5,5,12
